date,crop,market,price
2022-12-01,banana,Ludhiana,2161
2022-12-01,tapioca,Delhi,1622
2022-12-01,tapioca,Kochi,1590
2022-12-01,tapioca,Chennai,1590
2022-12-01,tapioca,Ludhiana,1590
2022-12-01,turmeric,Delhi,6615
2022-12-01,turmeric,Kochi,6483
2022-12-01,turmeric,Chennai,6946
2022-12-01,turmeric,Ludhiana,6483
2023-01-01,wheat,Delhi,2315
2023-01-01,wheat,Kochi,2269
2023-01-01,wheat,Chennai,2269
2023-01-01,wheat,Ludhiana,2269
2023-01-01,rice,Delhi,3010
2023-01-01,rice,Kochi,2950
2023-01-01,rice,Chennai,2950
2023-01-01,rice,Ludhiana,2950
2023-01-01,maize,Delhi,1667
2023-01-01,maize,Kochi,1634
2023-01-01,maize,Chennai,1634
2023-01-01,maize,Ludhiana,1634
2023-01-01,gram,Delhi,4655
2023-01-01,gram,Kochi,4562
2023-01-01,gram,Chennai,4562
2023-01-01,gram,Ludhiana,4562
2023-01-01,cotton,Delhi,6551
2023-01-01,cotton,Kochi,6420
2023-01-01,cotton,Chennai,6420
2023-01-01,cotton,Ludhiana,6420
2023-01-01,soybean,Delhi,3920
2023-01-01,soybean,Kochi,3842
2023-01-01,soybean,Chennai,3842
2023-01-01,soybean,Ludhiana,3842
2023-01-01,groundnut,Delhi,4631
2023-01-01,groundnut,Kochi,4538
2023-01-01,groundnut,Chennai,4538
2023-01-01,groundnut,Ludhiana,4538
2023-01-01,mustard,Delhi,3937
2023-01-01,mustard,Kochi,3858
2023-01-01,mustard,Chennai,3858
2023-01-01,mustard,Ludhiana,3858
2023-01-01,coconut,Delhi,2739
2023-01-01,coconut,Kochi,3013
2023-01-01,coconut,Chennai,2685
2023-01-01,coconut,Ludhiana,2685
2023-01-01,rubber,Delhi,16207
2023-01-01,rubber,Kochi,17827
2023-01-01,rubber,Chennai,15883
2023-01-01,rubber,Ludhiana,15883
2023-01-01,pepper,Delhi,58802
2023-01-01,pepper,Kochi,64682
2023-01-01,pepper,Chennai,57626
2023-01-01,pepper,Ludhiana,57626
2023-01-01,cardamom,Delhi,107076
2023-01-01,cardamom,Kochi,117783
2023-01-01,cardamom,Chennai,104934
2023-01-01,cardamom,Ludhiana,104934
2023-01-01,banana,Delhi,2315
2023-01-01,banana,Kochi,2269
2023-01-01,banana,Chennai,2269
2023-01-01,banana,Ludhiana,2269
2023-01-01,tapioca,Delhi,1687
2023-01-01,tapioca,Kochi,1654
2023-01-01,tapioca,Chennai,1654
2023-01-01,tapioca,Ludhiana,1654
2023-01-01,turmeric,Delhi,6946
2023-01-01,turmeric,Kochi,6807
2023-01-01,turmeric,Chennai,7293
2023-01-01,turmeric,Ludhiana,6807
2023-02-01,wheat,Delhi,2315
2023-02-01,wheat,Kochi,2269
2023-02-01,wheat,Chennai,2269
2023-02-01,wheat,Ludhiana,2269
2023-02-01,rice,Delhi,3010
2023-02-01,rice,Kochi,2950
2023-02-01,rice,Chennai,2950
2023-02-01,rice,Ludhiana,2950
2023-02-01,maize,Delhi,1667
2023-02-01,maize,Kochi,1634
2023-02-01,maize,Chennai,1634
2023-02-01,maize,Ludhiana,1634
2023-02-01,gram,Delhi,4655
2023-02-01,gram,Kochi,4562
2023-02-01,gram,Chennai,4562
2023-02-01,gram,Ludhiana,4562
2023-02-01,cotton,Delhi,6551
2023-02-01,cotton,Kochi,6420
2023-02-01,cotton,Chennai,6420
2023-02-01,cotton,Ludhiana,6420
2023-02-01,soybean,Delhi,3920
2023-02-01,soybean,Kochi,3842
2023-02-01,soybean,Chennai,3842
2023-02-01,soybean,Ludhiana,3842
2023-02-01,groundnut,Delhi,4631
2023-02-01,groundnut,Kochi,4538
2023-02-01,groundnut,Chennai,4538
2023-02-01,groundnut,Ludhiana,4538
2023-02-01,mustard,Delhi,3937
2023-02-01,mustard,Kochi,3858
2023-02-01,mustard,Chennai,3858
2023-02-01,mustard,Ludhiana,3858
2023-02-01,coconut,Delhi,2739
2023-02-01,coconut,Kochi,3013
2023-02-01,coconut,Chennai,2685
2023-02-01,coconut,Ludhiana,2685
2023-02-01,rubber,Delhi,16207
2023-02-01,rubber,Kochi,17827
2023-02-01,rubber,Chennai,15883
2023-02-01,rubber,Ludhiana,15883
2023-02-01,pepper,Delhi,58802
2023-02-01,pepper,Kochi,64682
2023-02-01,pepper,Chennai,57626
2023-02-01,pepper,Ludhiana,57626
2023-02-01,cardamom,Delhi,107076
2023-02-01,cardamom,Kochi,117783
2023-02-01,cardamom,Chennai,104934
2023-02-01,cardamom,Ludhiana,104934
2023-02-01,banana,Delhi,2315
2023-02-01,banana,Kochi,2269
2023-02-01,banana,Chennai,2269
2023-02-01,banana,Ludhiana,2269
2023-02-01,tapioca,Delhi,1687
2023-02-01,tapioca,Kochi,1654
2023-02-01,tapioca,Chennai,1654
2023-02-01,tapioca,Ludhiana,1654
2023-02-01,turmeric,Delhi,6946
2023-02-01,turmeric,Kochi,6807
2023-02-01,turmeric,Chennai,7293
2023-02-01,turmeric,Ludhiana,6807
2023-03-01,wheat,Delhi,2315
2023-03-01,wheat,Kochi,2269
2023-03-01,wheat,Chennai,2269
2023-03-01,wheat,Ludhiana,2269
2023-03-01,rice,Delhi,3010
2023-03-01,rice,Kochi,2950
2023-03-01,rice,Chennai,2950
2023-03-01,rice,Ludhiana,2950
2023-03-01,maize,Delhi,1667
2023-03-01,maize,Kochi,1634
2023-03-01,maize,Chennai,1634
2023-03-01,maize,Ludhiana,1634
2023-03-01,gram,Delhi,4655
2023-03-01,gram,Kochi,4562
2023-03-01,gram,Chennai,4562
2023-03-01,gram,Ludhiana,4562
2023-03-01,cotton,Delhi,6551
2023-03-01,cotton,Kochi,6420
2023-03-01,cotton,Chennai,6420
2023-03-01,cotton,Ludhiana,6420
2023-03-01,soybean,Delhi,3920
2023-03-01,soybean,Kochi,3842
2023-03-01,soybean,Chennai,3842
2023-03-01,soybean,Ludhiana,3842
2023-03-01,groundnut,Delhi,4631
2023-03-01,groundnut,Kochi,4538
2023-03-01,groundnut,Chennai,4538
2023-03-01,groundnut,Ludhiana,4538
2023-03-01,mustard,Delhi,3937
2023-03-01,mustard,Kochi,3858
2023-03-01,mustard,Chennai,3858
2023-03-01,mustard,Ludhiana,3858
2023-03-01,coconut,Delhi,2739
2023-03-01,coconut,Kochi,3013
2023-03-01,coconut,Chennai,2685
2023-03-01,coconut,Ludhiana,2685
2023-03-01,rubber,Delhi,16207
2023-03-01,rubber,Kochi,17827
2023-03-01,rubber,Chennai,15883
2023-03-01,rubber,Ludhiana,15883
2023-03-01,pepper,Delhi,58802
2023-03-01,pepper,Kochi,64682
2023-03-01,pepper,Chennai,57626
2023-03-01,pepper,Ludhiana,57626
2023-03-01,cardamom,Delhi,107076
2023-03-01,cardamom,Kochi,117783
2023-03-01,cardamom,Chennai,104934
2023-03-01,cardamom,Ludhiana,104934
2023-03-01,banana,Delhi,2315
2023-03-01,banana,Kochi,2269
2023-03-01,banana,Chennai,2269
2023-03-01,banana,Ludhiana,2269
2023-03-01,tapioca,Delhi,1687
2023-03-01,tapioca,Kochi,1654
2023-03-01,tapioca,Chennai,1654
2023-03-01,tapioca,Ludhiana,1654
2023-03-01,turmeric,Delhi,6946
2023-03-01,turmeric,Kochi,6807
2023-03-01,turmeric,Chennai,7293
2023-03-01,turmeric,Ludhiana,6807
2023-04-01,wheat,Delhi,2315
2023-04-01,wheat,Kochi,2269
2023-04-01,wheat,Chennai,2269
2023-04-01,wheat,Ludhiana,2269
2023-04-01,rice,Delhi,3010
2023-04-01,rice,Kochi,2950
2023-04-01,rice,Chennai,2950
2023-04-01,rice,Ludhiana,2950
2023-04-01,maize,Delhi,1667
2023-04-01,maize,Kochi,1634
2023-04-01,maize,Chennai,1634
2023-04-01,maize,Ludhiana,1634
2023-04-01,gram,Delhi,4655
2023-04-01,gram,Kochi,4562
2023-04-01,gram,Chennai,4562
2023-04-01,gram,Ludhiana,4562
2023-04-01,cotton,Delhi,6551
2023-04-01,cotton,Kochi,6420
2023-04-01,cotton,Chennai,6420
2023-04-01,cotton,Ludhiana,6420
2023-04-01,soybean,Delhi,3920
2023-04-01,soybean,Kochi,3842
2023-04-01,soybean,Chennai,3842
2023-04-01,soybean,Ludhiana,3842
2023-04-01,groundnut,Delhi,4631
2023-04-01,groundnut,Kochi,4538
2023-04-01,groundnut,Chennai,4538
2023-04-01,groundnut,Ludhiana,4538
2023-04-01,mustard,Delhi,3937
2023-04-01,mustard,Kochi,3858
2023-04-01,mustard,Chennai,3858
2023-04-01,mustard,Ludhiana,3858
2023-04-01,coconut,Delhi,2739
2023-04-01,coconut,Kochi,3013
2023-04-01,coconut,Chennai,2685
2023-04-01,coconut,Ludhiana,2685
2023-04-01,rubber,Delhi,16207
2023-04-01,rubber,Kochi,17827
2023-04-01,rubber,Chennai,15883
2023-04-01,rubber,Ludhiana,15883
2023-04-01,pepper,Delhi,58802
2023-04-01,pepper,Kochi,64682
2023-04-01,pepper,Chennai,57626
2023-04-01,pepper,Ludhiana,57626
2023-04-01,cardamom,Delhi,107076
2023-04-01,cardamom,Kochi,117783
2023-04-01,cardamom,Chennai,104934
2023-04-01,cardamom,Ludhiana,104934
2023-04-01,banana,Delhi,2315
2023-04-01,banana,Kochi,2269
2023-04-01,banana,Chennai,2269
2023-04-01,banana,Ludhiana,2269
2023-04-01,tapioca,Delhi,1687
2023-04-01,tapioca,Kochi,1654
2023-04-01,tapioca,Chennai,1654
2023-04-01,tapioca,Ludhiana,1654
2023-04-01,turmeric,Delhi,6946
2023-04-01,turmeric,Kochi,6807
2023-04-01,turmeric,Chennai,7293
2023-04-01,turmeric,Ludhiana,6807
2023-05-01,wheat,Delhi,2315
2023-05-01,wheat,Kochi,2269
2023-05-01,wheat,Chennai,2269
2023-05-01,wheat,Ludhiana,2269
2023-05-01,rice,Delhi,3010
2023-05-01,rice,Kochi,2950
2023-05-01,rice,Chennai,2950
2023-05-01,rice,Ludhiana,2950
2023-05-01,maize,Delhi,1667
2023-05-01,maize,Kochi,1634
2023-05-01,maize,Chennai,1634
2023-05-01,maize,Ludhiana,1634
2023-05-01,gram,Delhi,4655
2023-05-01,gram,Kochi,4562
2023-05-01,gram,Chennai,4562
2023-05-01,gram,Ludhiana,4562
2023-05-01,cotton,Delhi,6551
2023-05-01,cotton,Kochi,6420
2023-05-01,cotton,Chennai,6420
2023-05-01,cotton,Ludhiana,6420
2023-05-01,soybean,Delhi,3920
2023-05-01,soybean,Kochi,3842
2023-05-01,soybean,Chennai,3842
2023-05-01,soybean,Ludhiana,3842
2023-05-01,groundnut,Delhi,4631
2023-05-01,groundnut,Kochi,4538
2023-05-01,groundnut,Chennai,4538
2023-05-01,groundnut,Ludhiana,4538
2023-05-01,mustard,Delhi,3937
2023-05-01,mustard,Kochi,3858
2023-05-01,mustard,Chennai,3858
2023-05-01,mustard,Ludhiana,3858
2023-05-01,coconut,Delhi,2739
2023-05-01,coconut,Kochi,3013
2023-05-01,coconut,Chennai,2685
2023-05-01,coconut,Ludhiana,2685
2023-05-01,rubber,Delhi,16207
2023-05-01,rubber,Kochi,17827
2023-05-01,rubber,Chennai,15883
2023-05-01,rubber,Ludhiana,15883
2023-05-01,pepper,Delhi,58802
2023-05-01,pepper,Kochi,64682
2023-05-01,pepper,Chennai,57626
2023-05-01,pepper,Ludhiana,57626
2023-05-01,cardamom,Delhi,107076
2023-05-01,cardamom,Kochi,117783
2023-05-01,cardamom,Chennai,104934
2023-05-01,cardamom,Ludhiana,104934
2023-05-01,banana,Delhi,2315
2023-05-01,banana,Kochi,2269
2023-05-01,banana,Chennai,2269
2023-05-01,banana,Ludhiana,2269
2023-05-01,tapioca,Delhi,1687
2023-05-01,tapioca,Kochi,1654
2023-05-01,tapioca,Chennai,1654
2023-05-01,tapioca,Ludhiana,1654
2023-05-01,turmeric,Delhi,6946
2023-05-01,turmeric,Kochi,6807
2023-05-01,turmeric,Chennai,7293
2023-05-01,turmeric,Ludhiana,6807
2023-06-01,wheat,Delhi,2315
2023-06-01,wheat,Kochi,2269
2023-06-01,wheat,Chennai,2269
2023-06-01,wheat,Ludhiana,2269
2023-06-01,rice,Delhi,3010
2023-06-01,rice,Kochi,2950
2023-06-01,rice,Chennai,2950
2023-06-01,rice,Ludhiana,2950
2023-06-01,maize,Delhi,1667
2023-06-01,maize,Kochi,1634
2023-06-01,maize,Chennai,1634
2023-06-01,maize,Ludhiana,1634
2023-06-01,gram,Delhi,4655
2023-06-01,gram,Kochi,4562
2023-06-01,gram,Chennai,4562
2023-06-01,gram,Ludhiana,4562
2023-06-01,cotton,Delhi,6551
2023-06-01,cotton,Kochi,6420
2023-06-01,cotton,Chennai,6420
2023-06-01,cotton,Ludhiana,6420
2023-06-01,soybean,Delhi,3920
2023-06-01,soybean,Kochi,3842
2023-06-01,soybean,Chennai,3842
2023-06-01,soybean,Ludhiana,3842
2023-06-01,groundnut,Delhi,4631
2023-06-01,groundnut,Kochi,4538
2023-06-01,groundnut,Chennai,4538
2023-06-01,groundnut,Ludhiana,4538
2023-06-01,mustard,Delhi,3937
2023-06-01,mustard,Kochi,3858
2023-06-01,mustard,Chennai,3858
2023-06-01,mustard,Ludhiana,3858
2023-06-01,coconut,Delhi,2739
2023-06-01,coconut,Kochi,3013
2023-06-01,coconut,Chennai,2685
2023-06-01,coconut,Ludhiana,2685
2023-06-01,rubber,Delhi,16207
2023-06-01,rubber,Kochi,17827
2023-06-01,rubber,Chennai,15883
2023-06-01,rubber,Ludhiana,15883
2023-06-01,pepper,Delhi,58802
2023-06-01,pepper,Kochi,64682
2023-06-01,pepper,Chennai,57626
2023-06-01,pepper,Ludhiana,57626
2023-06-01,cardamom,Delhi,107076
2023-06-01,cardamom,Kochi,117783
2023-06-01,cardamom,Chennai,104934
2023-06-01,cardamom,Ludhiana,104934
2023-06-01,banana,Delhi,2315
2023-06-01,banana,Kochi,2269
2023-06-01,banana,Chennai,2269
2023-06-01,banana,Ludhiana,2269
2023-06-01,tapioca,Delhi,1687
2023-06-01,tapioca,Kochi,1654
2023-06-01,tapioca,Chennai,1654
2023-06-01,tapioca,Ludhiana,1654
2023-06-01,turmeric,Delhi,6946
2023-06-01,turmeric,Kochi,6807
2023-06-01,turmeric,Chennai,7293
2023-06-01,turmeric,Ludhiana,6807
2023-07-01,wheat,Delhi,2315
2023-07-01,wheat,Kochi,2269
2023-07-01,wheat,Chennai,2269
2023-07-01,wheat,Ludhiana,2269
2023-07-01,rice,Delhi,3010
2023-07-01,rice,Kochi,2950
2023-07-01,rice,Chennai,2950
2023-07-01,rice,Ludhiana,2950
2023-07-01,maize,Delhi,1667
2023-07-01,maize,Kochi,1634
2023-07-01,maize,Chennai,1634
2023-07-01,maize,Ludhiana,1634
2023-07-01,gram,Delhi,4655
2023-07-01,gram,Kochi,4562
2023-07-01,gram,Chennai,4562
2023-07-01,gram,Ludhiana,4562
2023-07-01,cotton,Delhi,6551
2023-07-01,cotton,Kochi,6420
2023-07-01,cotton,Chennai,6420
2023-07-01,cotton,Ludhiana,6420
2023-07-01,soybean,Delhi,3920
2023-07-01,soybean,Kochi,3842
2023-07-01,soybean,Chennai,3842
2023-07-01,soybean,Ludhiana,3842
2023-07-01,groundnut,Delhi,4631
2023-07-01,groundnut,Kochi,4538
2023-07-01,groundnut,Chennai,4538
2023-07-01,groundnut,Ludhiana,4538
2023-07-01,mustard,Delhi,3937
2023-07-01,mustard,Kochi,3858
2023-07-01,mustard,Chennai,3858
2023-07-01,mustard,Ludhiana,3858
2023-07-01,coconut,Delhi,2739
2023-07-01,coconut,Kochi,3013
2023-07-01,coconut,Chennai,2685
2023-07-01,coconut,Ludhiana,2685
2023-07-01,rubber,Delhi,16207
2023-07-01,rubber,Kochi,17827
2023-07-01,rubber,Chennai,15883
2023-07-01,rubber,Ludhiana,15883
2023-07-01,pepper,Delhi,58802
2023-07-01,pepper,Kochi,64682
2023-07-01,pepper,Chennai,57626
2023-07-01,pepper,Ludhiana,57626
2023-07-01,cardamom,Delhi,107076
2023-07-01,cardamom,Kochi,117783
2023-07-01,cardamom,Chennai,104934
2023-07-01,cardamom,Ludhiana,104934
2023-07-01,banana,Delhi,2315
2023-07-01,banana,Kochi,2269
2023-07-01,banana,Chennai,2269
2023-07-01,banana,Ludhiana,2269
2023-07-01,tapioca,Delhi,1687
2023-07-01,tapioca,Kochi,1654
2023-07-01,tapioca,Chennai,1654
2023-07-01,tapioca,Ludhiana,1654
2023-07-01,turmeric,Delhi,6946
2023-07-01,turmeric,Kochi,6807
2023-07-01,turmeric,Chennai,7293
2023-07-01,turmeric,Ludhiana,6807
2023-08-01,wheat,Delhi,2315
2023-08-01,wheat,Kochi,2269
2023-08-01,wheat,Chennai,2269
2023-08-01,wheat,Ludhiana,2269
2023-08-01,rice,Delhi,3010
2023-08-01,rice,Kochi,2950
2023-08-01,rice,Chennai,2950
2023-08-01,rice,Ludhiana,2950
2023-08-01,maize,Delhi,1667
2023-08-01,maize,Kochi,1634
2023-08-01,maize,Chennai,1634
2023-08-01,maize,Ludhiana,1634
2023-08-01,gram,Delhi,4655
2023-08-01,gram,Kochi,4562
2023-08-01,gram,Chennai,4562
2023-08-01,gram,Ludhiana,4562
2023-08-01,cotton,Delhi,6551
2023-08-01,cotton,Kochi,6420
2023-08-01,cotton,Chennai,6420
2023-08-01,cotton,Ludhiana,6420
2023-08-01,soybean,Delhi,3920
2023-08-01,soybean,Kochi,3842
2023-08-01,soybean,Chennai,3842
2023-08-01,soybean,Ludhiana,3842
2023-08-01,groundnut,Delhi,4631
2023-08-01,groundnut,Kochi,4538
2023-08-01,groundnut,Chennai,4538
2023-08-01,groundnut,Ludhiana,4538
2023-08-01,mustard,Delhi,3937
2023-08-01,mustard,Kochi,3858
2023-08-01,mustard,Chennai,3858
2023-08-01,mustard,Ludhiana,3858
2023-08-01,coconut,Delhi,2739
2023-08-01,coconut,Kochi,3013
2023-08-01,coconut,Chennai,2685
2023-08-01,coconut,Ludhiana,2685
2023-08-01,rubber,Delhi,16207
2023-08-01,rubber,Kochi,17827
2023-08-01,rubber,Chennai,15883
2023-08-01,rubber,Ludhiana,15883
2023-08-01,pepper,Delhi,58802
2023-08-01,pepper,Kochi,64682
2023-08-01,pepper,Chennai,57626
2023-08-01,pepper,Ludhiana,57626
2023-08-01,cardamom,Delhi,107076
2023-08-01,cardamom,Kochi,117783
2023-08-01,cardamom,Chennai,104934
2023-08-01,cardamom,Ludhiana,104934
2023-08-01,banana,Delhi,2315
2023-08-01,banana,Kochi,2269
2023-08-01,banana,Chennai,2269
2023-08-01,banana,Ludhiana,2269
2023-08-01,tapioca,Delhi,1687
2023-08-01,tapioca,Kochi,1654
2023-08-01,tapioca,Chennai,1654
2023-08-01,tapioca,Ludhiana,1654
2023-08-01,turmeric,Delhi,6946
2023-08-01,turmeric,Kochi,6807
2023-08-01,turmeric,Chennai,7293
2023-08-01,turmeric,Ludhiana,6807
2023-09-01,wheat,Delhi,2315
2023-09-01,wheat,Kochi,2269
2023-09-01,wheat,Chennai,2269
2023-09-01,wheat,Ludhiana,2269
2023-09-01,rice,Delhi,3010
2023-09-01,rice,Kochi,2950
2023-09-01,rice,Chennai,2950
2023-09-01,rice,Ludhiana,2950
2023-09-01,maize,Delhi,1667
2023-09-01,maize,Kochi,1634
2023-09-01,maize,Chennai,1634
2023-09-01,maize,Ludhiana,1634
2023-09-01,gram,Delhi,4655
2023-09-01,gram,Kochi,4562
2023-09-01,gram,Chennai,4562
2023-09-01,gram,Ludhiana,4562
2023-09-01,cotton,Delhi,6551
2023-09-01,cotton,Kochi,6420
2023-09-01,cotton,Chennai,6420
2023-09-01,cotton,Ludhiana,6420
2023-09-01,soybean,Delhi,3920
2023-09-01,soybean,Kochi,3842
2023-09-01,soybean,Chennai,3842
2023-09-01,soybean,Ludhiana,3842
2023-09-01,groundnut,Delhi,4631
2023-09-01,groundnut,Kochi,4538
2023-09-01,groundnut,Chennai,4538
2023-09-01,groundnut,Ludhiana,4538
2023-09-01,mustard,Delhi,3937
2023-09-01,mustard,Kochi,3858
2023-09-01,mustard,Chennai,3858
2023-09-01,mustard,Ludhiana,3858
2023-09-01,coconut,Delhi,2739
2023-09-01,coconut,Kochi,3013
2023-09-01,coconut,Chennai,2685
2023-09-01,coconut,Ludhiana,2685
2023-09-01,rubber,Delhi,16207
2023-09-01,rubber,Kochi,17827
2023-09-01,rubber,Chennai,15883
2023-09-01,rubber,Ludhiana,15883
2023-09-01,pepper,Delhi,58802
2023-09-01,pepper,Kochi,64682
2023-09-01,pepper,Chennai,57626
2023-09-01,pepper,Ludhiana,57626
2023-09-01,cardamom,Delhi,107076
2023-09-01,cardamom,Kochi,117783
2023-09-01,cardamom,Chennai,104934
2023-09-01,cardamom,Ludhiana,104934
2023-09-01,banana,Delhi,2315
2023-09-01,banana,Kochi,2269
2023-09-01,banana,Chennai,2269
2023-09-01,banana,Ludhiana,2269
2023-09-01,tapioca,Delhi,1687
2023-09-01,tapioca,Kochi,1654
2023-09-01,tapioca,Chennai,1654
2023-09-01,tapioca,Ludhiana,1654
2023-09-01,turmeric,Delhi,6946
2023-09-01,turmeric,Kochi,6807
2023-09-01,turmeric,Chennai,7293
2023-09-01,turmeric,Ludhiana,6807
2023-10-01,wheat,Delhi,2315
2023-10-01,wheat,Kochi,2269
2023-10-01,wheat,Chennai,2269
2023-10-01,wheat,Ludhiana,2269
2023-10-01,rice,Delhi,3010
2023-10-01,rice,Kochi,2950
2023-10-01,rice,Chennai,2950
2023-10-01,rice,Ludhiana,2950
2023-10-01,maize,Delhi,1667
2023-10-01,maize,Kochi,1634
2023-10-01,maize,Chennai,1634
2023-10-01,maize,Ludhiana,1634
2023-10-01,gram,Delhi,4655
2023-10-01,gram,Kochi,4562
2023-10-01,gram,Chennai,4562
2023-10-01,gram,Ludhiana,4562
2023-10-01,cotton,Delhi,6551
2023-10-01,cotton,Kochi,6420
2023-10-01,cotton,Chennai,6420
2023-10-01,cotton,Ludhiana,6420
2023-10-01,soybean,Delhi,3920
2023-10-01,soybean,Kochi,3842
2023-10-01,soybean,Chennai,3842
2023-10-01,soybean,Ludhiana,3842
2023-10-01,groundnut,Delhi,4631
2023-10-01,groundnut,Kochi,4538
2023-10-01,groundnut,Chennai,4538
2023-10-01,groundnut,Ludhiana,4538
2023-10-01,mustard,Delhi,3937
2023-10-01,mustard,Kochi,3858
2023-10-01,mustard,Chennai,3858
2023-10-01,mustard,Ludhiana,3858
2023-10-01,coconut,Delhi,2739
2023-10-01,coconut,Kochi,3013
2023-10-01,coconut,Chennai,2685
2023-10-01,coconut,Ludhiana,2685
2023-10-01,rubber,Delhi,16207
2023-10-01,rubber,Kochi,17827
2023-10-01,rubber,Chennai,15883
2023-10-01,rubber,Ludhiana,15883
2023-10-01,pepper,Delhi,58802
2023-10-01,pepper,Kochi,64682
2023-10-01,pepper,Chennai,57626
2023-10-01,pepper,Ludhiana,57626
2023-10-01,cardamom,Delhi,107076
2023-10-01,cardamom,Kochi,117783
2023-10-01,cardamom,Chennai,104934
2023-10-01,cardamom,Ludhiana,104934
2023-10-01,banana,Delhi,2315
2023-10-01,banana,Kochi,2269
2023-10-01,banana,Chennai,2269
2023-10-01,banana,Ludhiana,2269
2023-10-01,tapioca,Delhi,1687
2023-10-01,tapioca,Kochi,1654
2023-10-01,tapioca,Chennai,1654
2023-10-01,tapioca,Ludhiana,1654
2023-10-01,turmeric,Delhi,6946
2023-10-01,turmeric,Kochi,6807
2023-10-01,turmeric,Chennai,7293
2023-10-01,turmeric,Ludhiana,6807
2023-11-01,wheat,Delhi,2315
2023-11-01,wheat,Kochi,2269
2023-11-01,wheat,Chennai,2269
2023-11-01,wheat,Ludhiana,2269
2023-11-01,rice,Delhi,3010
2023-11-01,rice,Kochi,2950
2023-11-01,rice,Chennai,2950
2023-11-01,rice,Ludhiana,2950
2023-11-01,maize,Delhi,1667
2023-11-01,maize,Kochi,1634
2023-11-01,maize,Chennai,1634
2023-11-01,maize,Ludhiana,1634
2023-11-01,gram,Delhi,4655
2023-11-01,gram,Kochi,4562
2023-11-01,gram,Chennai,4562
2023-11-01,gram,Ludhiana,4562
2023-11-01,cotton,Delhi,6551
2023-11-01,cotton,Kochi,6420
2023-11-01,cotton,Chennai,6420
2023-11-01,cotton,Ludhiana,6420
2023-11-01,soybean,Delhi,3920
2023-11-01,soybean,Kochi,3842
2023-11-01,soybean,Chennai,3842
2023-11-01,soybean,Ludhiana,3842
2023-11-01,groundnut,Delhi,4631
2023-11-01,groundnut,Kochi,4538
2023-11-01,groundnut,Chennai,4538
2023-11-01,groundnut,Ludhiana,4538
2023-11-01,mustard,Delhi,3937
2023-11-01,mustard,Kochi,3858
2023-11-01,mustard,Chennai,3858
2023-11-01,mustard,Ludhiana,3858
2023-11-01,coconut,Delhi,2739
2023-11-01,coconut,Kochi,3013
2023-11-01,coconut,Chennai,2685
2023-11-01,coconut,Ludhiana,2685
2023-11-01,rubber,Delhi,16207
2023-11-01,rubber,Kochi,17827
2023-11-01,rubber,Chennai,15883
2023-11-01,rubber,Ludhiana,15883
2023-11-01,pepper,Delhi,58802
2023-11-01,pepper,Kochi,64682
2023-11-01,pepper,Chennai,57626
2023-11-01,pepper,Ludhiana,57626
2023-11-01,cardamom,Delhi,107076
2023-11-01,cardamom,Kochi,117783
2023-11-01,cardamom,Chennai,104934
2023-11-01,cardamom,Ludhiana,104934
2023-11-01,banana,Delhi,2315
2023-11-01,banana,Kochi,2269
2023-11-01,banana,Chennai,2269
2023-11-01,banana,Ludhiana,2269
2023-11-01,tapioca,Delhi,1687
2023-11-01,tapioca,Kochi,1654
2023-11-01,tapioca,Chennai,1654
2023-11-01,tapioca,Ludhiana,1654
2023-11-01,turmeric,Delhi,6946
2023-11-01,turmeric,Kochi,6807
2023-11-01,turmeric,Chennai,7293
2023-11-01,turmeric,Ludhiana,6807
2023-12-01,wheat,Delhi,2315
2023-12-01,wheat,Kochi,2269
2023-12-01,wheat,Chennai,2269
2023-12-01,wheat,Ludhiana,2269
2023-12-01,rice,Delhi,3010
2023-12-01,rice,Kochi,2950
2023-12-01,rice,Chennai,2950
2023-12-01,rice,Ludhiana,2950
2023-12-01,maize,Delhi,1667
2023-12-01,maize,Kochi,1634
2023-12-01,maize,Chennai,1634
2023-12-01,maize,Ludhiana,1634
2023-12-01,gram,Delhi,4655
2023-12-01,gram,Kochi,4562
2023-12-01,gram,Chennai,4562
2023-12-01,gram,Ludhiana,4562
2023-12-01,cotton,Delhi,6551
2023-12-01,cotton,Kochi,6420
2023-12-01,cotton,Chennai,6420
2023-12-01,cotton,Ludhiana,6420
2023-12-01,soybean,Delhi,3920
2023-12-01,soybean,Kochi,3842
2023-12-01,soybean,Chennai,3842
2023-12-01,soybean,Ludhiana,3842
2023-12-01,groundnut,Delhi,4631
2023-12-01,groundnut,Kochi,4538
2023-12-01,groundnut,Chennai,4538
2023-12-01,groundnut,Ludhiana,4538
2023-12-01,mustard,Delhi,3937
2023-12-01,mustard,Kochi,3858
2023-12-01,mustard,Chennai,3858
2023-12-01,mustard,Ludhiana,3858
2023-12-01,coconut,Delhi,2739
2023-12-01,coconut,Kochi,3013
2023-12-01,coconut,Chennai,2685
2023-12-01,coconut,Ludhiana,2685
2023-12-01,rubber,Delhi,16207
2023-12-01,rubber,Kochi,17827
2023-12-01,rubber,Chennai,15883
2023-12-01,rubber,Ludhiana,15883
2023-12-01,pepper,Delhi,58802
2023-12-01,pepper,Kochi,64682
2023-12-01,pepper,Chennai,57626
2023-12-01,pepper,Ludhiana,57626
2023-12-01,cardamom,Delhi,107076
2023-12-01,cardamom,Kochi,117783
2023-12-01,cardamom,Chennai,104934
2023-12-01,cardamom,Ludhiana,104934
